Node,Agent,ConstraintRatio,MaxTimeGap,Solver,Iteration,Tours,Cost,Time[s],Bound
40,20,1.0,50,milp,1,"[[0, 2, 4, 35, 0], [0, 6, 3, 0], [0, 7, 20, 0], [0, 8, 5, 39, 0], [0, 9, 16, 0], [0, 10, 40, 0], [0, 12, 1, 18, 0], [0, 13, 0], [0, 14, 11, 29, 32, 0], [0, 15, 0], [0, 17, 37, 38, 0], [0, 19, 28, 30, 0], [0, 22, 0], [0, 24, 21, 0], [0, 25, 0], [0, 26, 0], [0, 27, 0], [0, 31, 23, 0], [0, 33, 0], [0, 34, 36, 0]]",806.0,0.37586402893066406,1.5
40,20,0.75,10,milp,1,"[[0, 7, 39, 2, 15, 0], [0, 8, 23, 0], [0, 9, 0], [0, 11, 6, 37, 32, 3, 0], [0, 13, 20, 12, 0], [0, 16, 0], [0, 18, 0], [0, 19, 25, 17, 36, 1, 0], [0, 21, 0], [0, 22, 0], [0, 24, 0], [0, 26, 0], [0, 27, 0], [0, 29, 0], [0, 30, 0], [0, 31, 40, 0], [0, 33, 10, 28, 0], [0, 34, 0], [0, 35, 5, 4, 14, 0], [0, 38, 0]]",800.0,0.33993983268737793,1.0
40,20,0.75,30,milp,1,"[[0, 4, 1, 17, 2, 0], [0, 6, 0], [0, 7, 0], [0, 12, 9, 0], [0, 13, 31, 29, 0], [0, 14, 8, 0], [0, 16, 37, 25, 0], [0, 18, 10, 0], [0, 21, 33, 11, 0], [0, 22, 3, 0], [0, 23, 5, 15, 0], [0, 24, 20, 35, 30, 0], [0, 26, 0], [0, 27, 0], [0, 28, 38, 0], [0, 32, 0], [0, 34, 0], [0, 36, 0], [0, 39, 0], [0, 40, 19, 0]]",795.0,0.39452195167541504,1.5
40,20,0.75,50,milp,1,"[[0, 4, 24, 0], [0, 7, 19, 0], [0, 9, 35, 36, 0], [0, 11, 3, 0], [0, 12, 15, 32, 0], [0, 13, 8, 2, 0], [0, 14, 0], [0, 17, 6, 10, 0], [0, 20, 0], [0, 21, 0], [0, 22, 5, 0], [0, 25, 0], [0, 26, 18, 38, 0], [0, 27, 31, 23, 0], [0, 29, 0], [0, 30, 16, 0], [0, 33, 0], [0, 34, 1, 0], [0, 37, 0], [0, 40, 39, 28, 0]]",790.0,0.3537290096282959,1.0
40,20,0.5,10,milp,1,"[[0, 7, 9, 0], [0, 8, 2, 15, 6, 36, 0], [0, 10, 33, 5, 0], [0, 13, 1, 3, 0], [0, 16, 14, 11, 0], [0, 20, 0], [0, 23, 0], [0, 24, 0], [0, 25, 21, 0], [0, 26, 19, 0], [0, 27, 0], [0, 29, 22, 0], [0, 30, 0], [0, 31, 0], [0, 32, 39, 4, 12, 18, 0], [0, 34, 0], [0, 35, 0], [0, 37, 0], [0, 38, 17, 0], [0, 40, 28, 0]]",610.0,0.3822929859161377,1.75
40,20,0.5,30,milp,1,"[[0, 1, 8, 38, 3, 26, 0], [0, 4, 33, 0], [0, 6, 0], [0, 10, 0], [0, 14, 19, 7, 35, 0], [0, 15, 0], [0, 17, 20, 0], [0, 21, 0], [0, 22, 0], [0, 23, 39, 11, 0], [0, 24, 0], [0, 25, 16, 0], [0, 27, 0], [0, 28, 0], [0, 29, 5, 9, 31, 0], [0, 30, 0], [0, 34, 0], [0, 36, 2, 0], [0, 37, 12, 32, 0], [0, 40, 18, 13, 0]]",784.9999999999992,0.4720923900604248,4.75
40,20,0.5,50,milp,1,"[[0, 2, 11, 0], [0, 4, 31, 0], [0, 6, 27, 0], [0, 10, 0], [0, 12, 0], [0, 14, 0], [0, 15, 0], [0, 16, 13, 7, 1, 0], [0, 20, 19, 25, 21, 0], [0, 22, 40, 3, 18, 0], [0, 26, 0], [0, 28, 0], [0, 29, 8, 9, 0], [0, 30, 0], [0, 32, 0], [0, 33, 5, 39, 0], [0, 34, 23, 0], [0, 35, 17, 0], [0, 36, 0], [0, 37, 38, 24, 0]]",829.0,0.45381832122802734,6.0
40,20,0.25,10,milp,1,"[[0, 3, 2, 19, 0], [0, 5, 0], [0, 6, 0], [0, 8, 36, 0], [0, 9, 29, 0], [0, 10, 37, 35, 0], [0, 12, 0], [0, 13, 0], [0, 15, 0], [0, 18, 0], [0, 22, 0], [0, 23, 1, 14, 0], [0, 24, 0], [0, 26, 34, 0], [0, 27, 0], [0, 28, 31, 0], [0, 30, 17, 0], [0, 32, 21, 20, 7, 4, 16, 0], [0, 33, 0], [0, 40, 25, 39, 38, 11, 0]]",896.9999999999998,0.41184043884277344,0.5
40,20,0.25,30,milp,1,"[[0, 7, 0], [0, 9, 31, 10, 0], [0, 11, 39, 0], [0, 15, 24, 18, 0], [0, 16, 0], [0, 19, 36, 0], [0, 20, 4, 14, 0], [0, 21, 0], [0, 22, 3, 12, 0], [0, 23, 13, 30, 0], [0, 25, 0], [0, 26, 6, 37, 0], [0, 27, 0], [0, 28, 8, 0], [0, 29, 5, 0], [0, 32, 0], [0, 33, 40, 0], [0, 34, 17, 0], [0, 35, 0], [0, 38, 1, 2, 0]]",787.0,0.42078161239624023,5.0
40,20,0.25,50,milp,1,"[[0, 3, 36, 24, 0], [0, 4, 35, 21, 0], [0, 7, 0], [0, 10, 20, 0], [0, 12, 37, 0], [0, 13, 1, 29, 0], [0, 15, 30, 6, 0], [0, 16, 0], [0, 18, 0], [0, 19, 17, 0], [0, 22, 0], [0, 26, 0], [0, 27, 0], [0, 28, 0], [0, 31, 25, 0], [0, 32, 0], [0, 33, 0], [0, 34, 0], [0, 38, 9, 23, 0], [0, 39, 14, 2, 5, 11, 40, 8, 0]]",855.0,0.4289815425872803,5.25
40,30,1.0,10,milp,1,"[[0, 3, 0], [0, 4, 39, 34, 37, 0], [0, 5, 0], [0, 6, 0], [0, 7, 8, 0], [0, 9, 19, 0], [0, 10, 0], [0, 11, 16, 0], [0, 12, 0], [0, 13, 2, 0], [0, 14, 0], [0, 15, 0], [0, 17, 0], [0, 20, 0], [0, 21, 0], [0, 22, 0], [0, 23, 0], [0, 24, 0], [0, 26, 0], [0, 27, 0], [0, 28, 1, 0], [0, 29, 0], [0, 30, 0], [0, 31, 0], [0, 32, 0], [0, 33, 25, 18, 0], [0, 35, 0], [0, 36, 0], [0, 38, 0], [0, 40, 0]]",717.0,0.39312148094177246,1.0
40,30,1.0,30,milp,1,"[[0, 1, 0], [0, 3, 2, 19, 0], [0, 5, 0], [0, 6, 0], [0, 7, 0], [0, 8, 27, 0], [0, 9, 25, 0], [0, 10, 0], [0, 11, 0], [0, 12, 16, 0], [0, 13, 0], [0, 14, 0], [0, 15, 0], [0, 17, 0], [0, 18, 0], [0, 20, 0], [0, 22, 0], [0, 23, 0], [0, 24, 0], [0, 28, 0], [0, 29, 0], [0, 30, 0], [0, 31, 34, 0], [0, 32, 0], [0, 33, 0], [0, 35, 40, 0], [0, 36, 26, 0], [0, 37, 0], [0, 38, 4, 0], [0, 39, 21, 0]]",749.9999999999999,0.35590553283691406,2.5
40,30,1.0,50,milp,1,"[[0, 1, 2, 0], [0, 4, 0], [0, 5, 0], [0, 6, 0], [0, 7, 27, 0], [0, 8, 0], [0, 9, 0], [0, 10, 20, 0], [0, 12, 0], [0, 13, 3, 0], [0, 15, 0], [0, 16, 35, 0], [0, 17, 0], [0, 18, 0], [0, 19, 14, 11, 0], [0, 21, 0], [0, 22, 0], [0, 24, 0], [0, 25, 0], [0, 26, 0], [0, 28, 23, 0], [0, 29, 32, 0], [0, 30, 0], [0, 31, 0], [0, 33, 0], [0, 34, 0], [0, 36, 0], [0, 37, 0], [0, 38, 0], [0, 40, 39, 0]]",806.0,0.3823118209838867,3.25
40,30,0.75,10,milp,1,"[[0, 2, 14, 0], [0, 4, 1, 3, 0], [0, 7, 0], [0, 8, 23, 0], [0, 9, 0], [0, 10, 0], [0, 11, 6, 37, 0], [0, 12, 0], [0, 13, 0], [0, 15, 0], [0, 16, 0], [0, 18, 0], [0, 19, 0], [0, 20, 0], [0, 21, 0], [0, 22, 0], [0, 24, 0], [0, 25, 17, 36, 0], [0, 26, 0], [0, 27, 0], [0, 28, 0], [0, 29, 0], [0, 30, 0], [0, 31, 0], [0, 32, 0], [0, 33, 0], [0, 34, 0], [0, 35, 5, 38, 0], [0, 39, 0], [0, 40, 0]]",800.0,0.39078187942504883,1.0
40,30,0.75,30,milp,1,"[[0, 1, 0], [0, 3, 0], [0, 4, 0], [0, 6, 0], [0, 7, 0], [0, 9, 0], [0, 10, 0], [0, 11, 0], [0, 12, 15, 0], [0, 13, 0], [0, 14, 0], [0, 16, 39, 0], [0, 18, 0], [0, 19, 0], [0, 21, 33, 8, 2, 0], [0, 22, 0], [0, 23, 5, 0], [0, 24, 20, 17, 0], [0, 25, 0], [0, 26, 0], [0, 27, 0], [0, 28, 38, 0], [0, 30, 0], [0, 31, 29, 0], [0, 32, 0], [0, 34, 0], [0, 35, 0], [0, 36, 0], [0, 37, 0], [0, 40, 0]]",795.0,0.7190041542053223,3.5
40,30,0.75,50,milp,1,"[[0, 1, 0], [0, 3, 0], [0, 4, 0], [0, 6, 0], [0, 7, 0], [0, 9, 0], [0, 10, 0], [0, 11, 0], [0, 12, 15, 32, 0], [0, 13, 0], [0, 14, 0], [0, 17, 24, 0], [0, 19, 0], [0, 20, 2, 36, 0], [0, 21, 0], [0, 22, 0], [0, 23, 0], [0, 25, 0], [0, 26, 18, 0], [0, 27, 31, 0], [0, 28, 5, 0], [0, 29, 0], [0, 30, 0], [0, 33, 0], [0, 34, 0], [0, 35, 16, 0], [0, 37, 8, 0], [0, 38, 0], [0, 39, 0], [0, 40, 0]]",790.0,0.4160127639770508,1.0
40,30,0.5,10,milp,1,"[[0, 1, 34, 0], [0, 2, 0], [0, 3, 25, 21, 0], [0, 5, 0], [0, 6, 0], [0, 7, 0], [0, 8, 13, 0], [0, 10, 0], [0, 11, 0], [0, 12, 0], [0, 15, 0], [0, 16, 14, 0], [0, 18, 0], [0, 20, 0], [0, 22, 0], [0, 23, 0], [0, 24, 0], [0, 26, 19, 0], [0, 27, 17, 4, 0], [0, 28, 0], [0, 29, 0], [0, 30, 0], [0, 31, 0], [0, 32, 39, 0], [0, 33, 0], [0, 35, 0], [0, 36, 0], [0, 37, 0], [0, 38, 9, 0], [0, 40, 0]]",610.0,0.4109973907470703,2.5
40,30,0.5,30,milp,1,"[[0, 1, 30, 0], [0, 4, 0], [0, 5, 0], [0, 6, 0], [0, 7, 0], [0, 10, 0], [0, 11, 0], [0, 12, 0], [0, 13, 0], [0, 14, 8, 0], [0, 15, 0], [0, 17, 16, 0], [0, 18, 0], [0, 19, 0], [0, 20, 0], [0, 21, 0], [0, 23, 0], [0, 24, 0], [0, 26, 0], [0, 27, 0], [0, 28, 22, 0], [0, 29, 9, 0], [0, 31, 0], [0, 32, 0], [0, 33, 39, 0], [0, 35, 0], [0, 36, 0], [0, 37, 0], [0, 38, 3, 0], [0, 40, 2, 25, 34, 0]]",785.0,0.4479520320892334,6.5
40,30,0.5,50,milp,1,"[[0, 2, 36, 0], [0, 3, 0], [0, 4, 0], [0, 6, 0], [0, 7, 0], [0, 10, 0], [0, 11, 9, 0], [0, 12, 8, 0], [0, 13, 1, 38, 0], [0, 14, 0], [0, 15, 5, 0], [0, 16, 0], [0, 17, 0], [0, 18, 0], [0, 19, 0], [0, 20, 0], [0, 21, 0], [0, 22, 0], [0, 23, 0], [0, 26, 25, 24, 0], [0, 27, 0], [0, 29, 0], [0, 30, 0], [0, 31, 0], [0, 32, 0], [0, 33, 0], [0, 34, 28, 0], [0, 35, 0], [0, 37, 0], [0, 40, 39, 0]]",829.0,0.3939521312713623,6.0
40,30,0.25,10,milp,1,"[[0, 2, 35, 0], [0, 3, 0], [0, 4, 0], [0, 5, 0], [0, 6, 0], [0, 7, 39, 0], [0, 8, 0], [0, 9, 0], [0, 10, 0], [0, 11, 0], [0, 12, 0], [0, 13, 25, 0], [0, 14, 0], [0, 15, 0], [0, 16, 0], [0, 17, 0], [0, 18, 36, 0], [0, 19, 0], [0, 21, 20, 29, 0], [0, 22, 0], [0, 26, 0], [0, 27, 0], [0, 28, 0], [0, 30, 0], [0, 31, 0], [0, 32, 0], [0, 33, 0], [0, 34, 0], [0, 38, 23, 37, 1, 0], [0, 40, 24, 0]]",896.9999999999998,0.4006319046020508,3.0
40,30,0.25,30,milp,1,"[[0, 1, 37, 0], [0, 3, 6, 4, 8, 0], [0, 5, 0], [0, 7, 0], [0, 9, 0], [0, 10, 0], [0, 11, 0], [0, 12, 0], [0, 13, 0], [0, 14, 0], [0, 15, 24, 0], [0, 17, 0], [0, 19, 0], [0, 20, 0], [0, 22, 0], [0, 23, 21, 0], [0, 25, 0], [0, 26, 2, 0], [0, 27, 0], [0, 28, 0], [0, 29, 0], [0, 30, 18, 0], [0, 31, 0], [0, 32, 0], [0, 33, 0], [0, 34, 0], [0, 35, 0], [0, 36, 0], [0, 38, 39, 0], [0, 40, 16, 0]]",787.0,0.42292308807373047,5.0
40,30,0.25,50,milp,1,"[[0, 1, 0], [0, 2, 0], [0, 3, 0], [0, 4, 35, 0], [0, 5, 0], [0, 7, 0], [0, 9, 0], [0, 10, 6, 0], [0, 11, 0], [0, 12, 25, 0], [0, 13, 0], [0, 14, 0], [0, 15, 0], [0, 16, 0], [0, 17, 0], [0, 19, 36, 24, 0], [0, 20, 0], [0, 22, 40, 32, 0], [0, 23, 0], [0, 26, 0], [0, 27, 8, 0], [0, 28, 0], [0, 29, 0], [0, 30, 0], [0, 31, 21, 0], [0, 33, 0], [0, 34, 0], [0, 37, 0], [0, 38, 0], [0, 39, 18, 0]]",854.9999999999998,0.4914703369140625,6.5
40,40,1.0,10,milp,1,"[[0, 1, 0], [0, 2, 0], [0, 3, 0], [0, 4, 0], [0, 5, 0], [0, 6, 0], [0, 7, 0], [0, 8, 0], [0, 9, 0], [0, 10, 0], [0, 11, 0], [0, 12, 0], [0, 13, 0], [0, 14, 0], [0, 15, 0], [0, 16, 0], [0, 17, 0], [0, 18, 0], [0, 19, 0], [0, 20, 0], [0, 21, 0], [0, 22, 0], [0, 23, 0], [0, 24, 0], [0, 25, 0], [0, 26, 0], [0, 27, 0], [0, 28, 0], [0, 29, 0], [0, 30, 0], [0, 31, 0], [0, 32, 0], [0, 33, 0], [0, 34, 0], [0, 35, 0], [0, 36, 0], [0, 37, 0], [0, 38, 0], [0, 39, 0], [0, 40, 0]]",717.0,0.13097715377807617,1.0
40,40,1.0,30,milp,1,"[[0, 1, 0], [0, 2, 0], [0, 3, 0], [0, 4, 0], [0, 5, 0], [0, 6, 0], [0, 7, 0], [0, 8, 0], [0, 9, 0], [0, 10, 0], [0, 11, 0], [0, 12, 0], [0, 13, 0], [0, 14, 0], [0, 15, 0], [0, 16, 0], [0, 17, 0], [0, 18, 0], [0, 19, 0], [0, 20, 0], [0, 21, 0], [0, 22, 0], [0, 23, 0], [0, 24, 0], [0, 25, 0], [0, 26, 0], [0, 27, 0], [0, 28, 0], [0, 29, 0], [0, 30, 0], [0, 31, 0], [0, 32, 0], [0, 33, 0], [0, 34, 0], [0, 35, 0], [0, 36, 0], [0, 37, 0], [0, 38, 0], [0, 39, 0], [0, 40, 0]]",750.0,0.13012194633483887,4.5
40,40,1.0,50,milp,1,"[[0, 1, 0], [0, 2, 0], [0, 3, 0], [0, 4, 0], [0, 5, 0], [0, 6, 0], [0, 7, 0], [0, 8, 0], [0, 9, 0], [0, 10, 0], [0, 11, 0], [0, 12, 0], [0, 13, 0], [0, 14, 0], [0, 15, 0], [0, 16, 0], [0, 17, 0], [0, 18, 0], [0, 19, 0], [0, 20, 0], [0, 21, 0], [0, 22, 0], [0, 23, 0], [0, 24, 0], [0, 25, 0], [0, 26, 0], [0, 27, 0], [0, 28, 0], [0, 29, 0], [0, 30, 0], [0, 31, 0], [0, 32, 0], [0, 33, 0], [0, 34, 0], [0, 35, 0], [0, 36, 0], [0, 37, 0], [0, 38, 0], [0, 39, 0], [0, 40, 0]]",806.0,0.12879228591918945,3.5
40,40,0.75,10,milp,1,"[[0, 1, 0], [0, 2, 0], [0, 3, 0], [0, 4, 0], [0, 5, 0], [0, 6, 0], [0, 7, 0], [0, 8, 0], [0, 9, 0], [0, 10, 0], [0, 11, 0], [0, 12, 0], [0, 13, 0], [0, 14, 0], [0, 15, 0], [0, 16, 0], [0, 17, 0], [0, 18, 0], [0, 19, 0], [0, 20, 0], [0, 21, 0], [0, 22, 0], [0, 23, 0], [0, 24, 0], [0, 25, 0], [0, 26, 0], [0, 27, 0], [0, 28, 0], [0, 29, 0], [0, 30, 0], [0, 31, 0], [0, 32, 0], [0, 33, 0], [0, 34, 0], [0, 35, 0], [0, 36, 0], [0, 37, 0], [0, 38, 0], [0, 39, 0], [0, 40, 0]]",800.0,0.12794709205627441,1.0
40,40,0.75,30,milp,1,"[[0, 1, 0], [0, 2, 0], [0, 3, 0], [0, 4, 0], [0, 5, 0], [0, 6, 0], [0, 7, 0], [0, 8, 0], [0, 9, 0], [0, 10, 0], [0, 11, 0], [0, 12, 0], [0, 13, 0], [0, 14, 0], [0, 15, 0], [0, 16, 0], [0, 17, 0], [0, 18, 0], [0, 19, 0], [0, 20, 0], [0, 21, 0], [0, 22, 0], [0, 23, 0], [0, 24, 0], [0, 25, 0], [0, 26, 0], [0, 27, 0], [0, 28, 0], [0, 29, 0], [0, 30, 0], [0, 31, 0], [0, 32, 0], [0, 33, 0], [0, 34, 0], [0, 35, 0], [0, 36, 0], [0, 37, 0], [0, 38, 0], [0, 39, 0], [0, 40, 0]]",795.0,0.12495732307434082,3.5
40,40,0.75,50,milp,1,"[[0, 1, 0], [0, 2, 0], [0, 3, 0], [0, 4, 0], [0, 5, 0], [0, 6, 0], [0, 7, 0], [0, 8, 0], [0, 9, 0], [0, 10, 0], [0, 11, 0], [0, 12, 0], [0, 13, 0], [0, 14, 0], [0, 15, 0], [0, 16, 0], [0, 17, 0], [0, 18, 0], [0, 19, 0], [0, 20, 0], [0, 21, 0], [0, 22, 0], [0, 23, 0], [0, 24, 0], [0, 25, 0], [0, 26, 0], [0, 27, 0], [0, 28, 0], [0, 29, 0], [0, 30, 0], [0, 31, 0], [0, 32, 0], [0, 33, 0], [0, 34, 0], [0, 35, 0], [0, 36, 0], [0, 37, 0], [0, 38, 0], [0, 39, 0], [0, 40, 0]]",790.0,0.12702155113220215,1.0
40,40,0.5,10,milp,1,"[[0, 1, 0], [0, 2, 0], [0, 3, 0], [0, 4, 0], [0, 5, 0], [0, 6, 0], [0, 7, 0], [0, 8, 0], [0, 9, 0], [0, 10, 0], [0, 11, 0], [0, 12, 0], [0, 13, 0], [0, 14, 0], [0, 15, 0], [0, 16, 0], [0, 17, 0], [0, 18, 0], [0, 19, 0], [0, 20, 0], [0, 21, 0], [0, 22, 0], [0, 23, 0], [0, 24, 0], [0, 25, 0], [0, 26, 0], [0, 27, 0], [0, 28, 0], [0, 29, 0], [0, 30, 0], [0, 31, 0], [0, 32, 0], [0, 33, 0], [0, 34, 0], [0, 35, 0], [0, 36, 0], [0, 37, 0], [0, 38, 0], [0, 39, 0], [0, 40, 0]]",610.0,0.12128210067749023,2.5
40,40,0.5,30,milp,1,"[[0, 1, 0], [0, 2, 0], [0, 3, 0], [0, 4, 0], [0, 5, 0], [0, 6, 0], [0, 7, 0], [0, 8, 0], [0, 9, 0], [0, 10, 0], [0, 11, 0], [0, 12, 0], [0, 13, 0], [0, 14, 0], [0, 15, 0], [0, 16, 0], [0, 17, 0], [0, 18, 0], [0, 19, 0], [0, 20, 0], [0, 21, 0], [0, 22, 0], [0, 23, 0], [0, 24, 0], [0, 25, 0], [0, 26, 0], [0, 27, 0], [0, 28, 0], [0, 29, 0], [0, 30, 0], [0, 31, 0], [0, 32, 0], [0, 33, 0], [0, 34, 0], [0, 35, 0], [0, 36, 0], [0, 37, 0], [0, 38, 0], [0, 39, 0], [0, 40, 0]]",785.0,0.12218809127807617,6.5
40,40,0.5,50,milp,1,"[[0, 1, 0], [0, 2, 0], [0, 3, 0], [0, 4, 0], [0, 5, 0], [0, 6, 0], [0, 7, 0], [0, 8, 0], [0, 9, 0], [0, 10, 0], [0, 11, 0], [0, 12, 0], [0, 13, 0], [0, 14, 0], [0, 15, 0], [0, 16, 0], [0, 17, 0], [0, 18, 0], [0, 19, 0], [0, 20, 0], [0, 21, 0], [0, 22, 0], [0, 23, 0], [0, 24, 0], [0, 25, 0], [0, 26, 0], [0, 27, 0], [0, 28, 0], [0, 29, 0], [0, 30, 0], [0, 31, 0], [0, 32, 0], [0, 33, 0], [0, 34, 0], [0, 35, 0], [0, 36, 0], [0, 37, 0], [0, 38, 0], [0, 39, 0], [0, 40, 0]]",829.0,0.12246966361999512,6.0
40,40,0.25,10,milp,1,"[[0, 1, 0], [0, 2, 0], [0, 3, 0], [0, 4, 0], [0, 5, 0], [0, 6, 0], [0, 7, 0], [0, 8, 0], [0, 9, 0], [0, 10, 0], [0, 11, 0], [0, 12, 0], [0, 13, 0], [0, 14, 0], [0, 15, 0], [0, 16, 0], [0, 17, 0], [0, 18, 0], [0, 19, 0], [0, 20, 0], [0, 21, 0], [0, 22, 0], [0, 23, 0], [0, 24, 0], [0, 25, 0], [0, 26, 0], [0, 27, 0], [0, 28, 0], [0, 29, 0], [0, 30, 0], [0, 31, 0], [0, 32, 0], [0, 33, 0], [0, 34, 0], [0, 35, 0], [0, 36, 0], [0, 37, 0], [0, 38, 0], [0, 39, 0], [0, 40, 0]]",897.0,0.11518025398254395,3.0
40,40,0.25,30,milp,1,"[[0, 1, 0], [0, 2, 0], [0, 3, 0], [0, 4, 0], [0, 5, 0], [0, 6, 0], [0, 7, 0], [0, 8, 0], [0, 9, 0], [0, 10, 0], [0, 11, 0], [0, 12, 0], [0, 13, 0], [0, 14, 0], [0, 15, 0], [0, 16, 0], [0, 17, 0], [0, 18, 0], [0, 19, 0], [0, 20, 0], [0, 21, 0], [0, 22, 0], [0, 23, 0], [0, 24, 0], [0, 25, 0], [0, 26, 0], [0, 27, 0], [0, 28, 0], [0, 29, 0], [0, 30, 0], [0, 31, 0], [0, 32, 0], [0, 33, 0], [0, 34, 0], [0, 35, 0], [0, 36, 0], [0, 37, 0], [0, 38, 0], [0, 39, 0], [0, 40, 0]]",787.0,0.11480903625488281,5.0
40,40,0.25,50,milp,1,"[[0, 1, 0], [0, 2, 0], [0, 3, 0], [0, 4, 0], [0, 5, 0], [0, 6, 0], [0, 7, 0], [0, 8, 0], [0, 9, 0], [0, 10, 0], [0, 11, 0], [0, 12, 0], [0, 13, 0], [0, 14, 0], [0, 15, 0], [0, 16, 0], [0, 17, 0], [0, 18, 0], [0, 19, 0], [0, 20, 0], [0, 21, 0], [0, 22, 0], [0, 23, 0], [0, 24, 0], [0, 25, 0], [0, 26, 0], [0, 27, 0], [0, 28, 0], [0, 29, 0], [0, 30, 0], [0, 31, 0], [0, 32, 0], [0, 33, 0], [0, 34, 0], [0, 35, 0], [0, 36, 0], [0, 37, 0], [0, 38, 0], [0, 39, 0], [0, 40, 0]]",855.0,0.11408233642578125,7.5
60,2,1.0,10,milp,1,"[[0, 7, 5, 30, 46, 55, 9, 45, 48, 22, 52, 6, 15, 49, 21, 58, 11, 28, 27, 24, 50, 53, 0], [0, 47, 43, 26, 59, 16, 3, 39, 2, 35, 10, 19, 51, 32, 13, 23, 14, 41, 31, 8, 12, 40, 60, 42, 4, 33, 1, 37, 56, 25, 57, 36, 54, 29, 34, 44, 18, 20, 17, 38, 0]]",1243.0,1.771766185760498,0.14285714285714285
60,2,1.0,30,milp,1,"[[0, 19, 1, 45, 2, 46, 49, 6, 52, 33, 11, 13, 57, 42, 58, 26, 48, 38, 7, 4, 47, 41, 55, 37, 29, 40, 14, 50, 9, 0], [0, 35, 8, 27, 36, 28, 15, 24, 12, 54, 3, 43, 59, 16, 21, 25, 5, 18, 53, 22, 39, 51, 56, 31, 20, 30, 10, 32, 17, 34, 44, 23, 0]]",1214.0,2.028085708618164,0.25
60,2,1.0,50,milp,1,"[[0, 3, 26, 11, 27, 34, 47, 36, 53, 28, 51, 7, 19, 59, 12, 5, 32, 20, 37, 23, 40, 25, 60, 31, 52, 48, 4, 39, 21, 18, 22, 33, 58, 42, 10, 16, 15, 29, 0], [0, 49, 56, 57, 17, 6, 35, 45, 38, 13, 41, 46, 55, 14, 43, 9, 50, 54, 2, 24, 1, 30, 8, 44, 0]]",1214.9999999999998,1.860450267791748,0.5
60,2,0.75,10,milp,1,"[[0, 15, 44, 59, 30, 45, 11, 55, 52, 3, 47, 37, 34, 57, 26, 32, 48, 60, 18, 5, 23, 27, 8, 56, 19, 24, 38, 39, 40, 49, 0], [0, 53, 2, 41, 25, 33, 9, 43, 31, 14, 51, 17, 10, 16, 46, 50, 22, 20, 54, 36, 12, 29, 35, 58, 42, 13, 7, 1, 6, 21, 28, 4, 0]]",1117.0,1.8556909561157227,0.25
60,2,0.75,30,milp,1,"[[0, 4, 28, 15, 32, 10, 26, 8, 39, 29, 20, 6, 11, 37, 17, 24, 30, 2, 13, 50, 51, 19, 9, 14, 48, 7, 1, 44, 56, 23, 52, 0], [0, 45, 53, 55, 27, 31, 59, 54, 58, 47, 49, 18, 34, 57, 36, 38, 33, 35, 25, 5, 41, 22, 21, 12, 40, 60, 16, 43, 46, 3, 42, 0]]",1232.0,2.2730023860931396,0.5
60,2,0.75,50,milp,1,"[[0, 19, 10, 40, 57, 55, 36, 54, 25, 27, 47, 52, 24, 23, 32, 18, 38, 50, 12, 41, 28, 29, 53, 17, 7, 9, 4, 49, 16, 1, 30, 6, 0], [0, 44, 59, 58, 3, 33, 22, 46, 20, 51, 42, 13, 37, 48, 5, 43, 26, 21, 8, 31, 56, 15, 60, 39, 45, 2, 14, 11, 34, 35, 0]]",1235.9999999999995,1.8436651229858398,0.3333333333333333
60,2,0.5,10,milp,1,"[[0, 33, 14, 22, 36, 16, 15, 57, 39, 28, 30, 35, 42, 13, 60, 52, 11, 53, 47, 54, 21, 10, 40, 18, 2, 9, 27, 51, 6, 0], [0, 50, 59, 23, 19, 38, 20, 31, 34, 58, 12, 3, 49, 4, 37, 29, 55, 24, 46, 41, 7, 26, 17, 48, 1, 8, 32, 5, 45, 43, 25, 44, 56, 0]]",1291.0,2.5476980209350586,0.3333333333333333
60,2,0.5,30,milp,1,"[[0, 26, 15, 37, 14, 29, 36, 21, 33, 40, 3, 58, 49, 9, 50, 1, 35, 30, 55, 56, 11, 42, 31, 6, 47, 24, 20, 54, 46, 38, 13, 43, 12, 32, 27, 4, 18, 0], [0, 44, 57, 39, 45, 48, 28, 60, 23, 25, 16, 34, 5, 51, 17, 8, 22, 41, 2, 52, 59, 53, 10, 19, 7, 0]]",1219.0,1.9773399829864502,0.5
60,2,0.5,50,milp,1,"[[0, 2, 4, 20, 33, 21, 9, 56, 14, 6, 32, 24, 10, 27, 34, 28, 36, 12, 25, 38, 18, 31, 45, 44, 52, 42, 50, 15, 0], [0, 30, 59, 22, 39, 19, 40, 43, 23, 47, 51, 1, 13, 11, 48, 37, 7, 53, 60, 58, 26, 16, 57, 49, 46, 17, 29, 5, 35, 8, 41, 55, 54, 3, 0]]",1135.0,2.2885653972625732,0.5
60,2,0.25,10,milp,1,"[[0, 30, 29, 13, 17, 7, 25, 24, 15, 36, 11, 3, 14, 9, 32, 26, 1, 28, 55, 42, 46, 53, 44, 37, 39, 40, 20, 21, 34, 58, 2, 49, 16, 35, 47, 0], [0, 38, 51, 43, 52, 54, 60, 41, 8, 48, 59, 22, 12, 23, 4, 57, 31, 19, 10, 45, 5, 6, 18, 27, 56, 50, 33, 0]]",1194.9999999999998,1.4135239124298096,0.4090909090909091
