Node,Agent,ConstraintRatio,MaxTimeGap,Solver,Iteration,Tours,Cost,Time[s]
40,20,0.75,50,ortools,4,"[[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 3, 14, 24, 9, 0], [0, 0], [0, 40, 39, 29, 32, 21, 20, 34, 13, 5, 12, 15, 22, 28, 27, 33, 31, 38, 18, 17, 23, 25, 37, 16, 30, 36, 19, 0], [0, 2, 0], [0, 0], [0, 1, 26, 4, 0], [0, 0], [0, 8, 7, 6, 0], [0, 0], [0, 35, 11, 10, 0]]",1928,30.14644980430603
40,20,0.75,50,ortools,5,"[[0, 0], [0, 18, 33, 2, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 3, 23, 30, 28, 34, 36, 22, 29, 38, 32, 8, 0], [0, 20, 5, 19, 21, 14, 13, 35, 31, 7, 4, 1, 27, 40, 26, 16, 37, 11, 0], [0, 17, 25, 0], [0, 0], [0, 9, 15, 6, 0], [0, 10, 39, 24, 12, 0]]",2291,27.2693932056427
40,20,0.5,10,milp,1,"[[0, 4, 21, 26, 0], [0, 6, 27, 0], [0, 8, 3, 0], [0, 9, 1, 40, 0], [0, 11, 0], [0, 12, 10, 0], [0, 17, 28, 0], [0, 18, 38, 0], [0, 19, 0], [0, 20, 0], [0, 22, 16, 0], [0, 23, 0], [0, 29, 35, 0], [0, 30, 5, 14, 0], [0, 31, 0], [0, 32, 2, 7, 25, 0], [0, 33, 13, 0], [0, 34, 0], [0, 36, 39, 15, 0], [0, 37, 24, 0]]",502.0,0.39158034324645996
40,20,0.5,10,milp,2,"[[0, 1, 4, 0], [0, 3, 0], [0, 6, 26, 18, 13, 0], [0, 10, 9, 0], [0, 11, 15, 0], [0, 17, 0], [0, 20, 23, 0], [0, 22, 0], [0, 24, 28, 0], [0, 25, 39, 36, 5, 0], [0, 27, 0], [0, 29, 2, 14, 16, 0], [0, 31, 0], [0, 32, 0], [0, 33, 0], [0, 34, 19, 0], [0, 35, 0], [0, 37, 8, 7, 0], [0, 38, 30, 12, 0], [0, 40, 21, 0]]",491.0,0.5615584850311279
40,20,0.5,10,milp,3,"[[0, 2, 7, 9, 11, 0], [0, 4, 20, 0], [0, 5, 38, 0], [0, 8, 35, 0], [0, 13, 0], [0, 15, 1, 40, 0], [0, 17, 33, 0], [0, 18, 21, 0], [0, 19, 27, 0], [0, 22, 0], [0, 23, 6, 16, 0], [0, 24, 0], [0, 25, 3, 0], [0, 29, 26, 0], [0, 30, 39, 0], [0, 31, 0], [0, 32, 14, 0], [0, 34, 0], [0, 36, 28, 12, 0], [0, 37, 10, 0]]",592.0,0.3349456787109375
40,20,0.5,10,milp,4,"[[0, 1, 32, 0], [0, 13, 2, 34, 0], [0, 15, 0], [0, 17, 10, 3, 14, 36, 0], [0, 18, 4, 0], [0, 19, 5, 0], [0, 20, 0], [0, 21, 0], [0, 23, 8, 0], [0, 24, 7, 11, 16, 0], [0, 25, 0], [0, 26, 0], [0, 27, 0], [0, 28, 0], [0, 29, 35, 22, 0], [0, 31, 0], [0, 33, 0], [0, 37, 0], [0, 38, 12, 40, 30, 0], [0, 39, 6, 9, 0]]",541.0,0.4717845916748047
40,20,0.5,10,milp,5,"[[0, 2, 19, 4, 5, 36, 0], [0, 3, 38, 27, 24, 0], [0, 7, 0], [0, 9, 37, 10, 0], [0, 11, 0], [0, 12, 6, 0], [0, 13, 0], [0, 14, 8, 25, 0], [0, 17, 16, 0], [0, 18, 0], [0, 20, 0], [0, 21, 29, 22, 1, 0], [0, 23, 0], [0, 26, 0], [0, 28, 0], [0, 30, 34, 15, 0], [0, 31, 0], [0, 32, 39, 0], [0, 33, 0], [0, 35, 0]]",460.9999999999999,0.3842787742614746
40,20,0.5,10,ortools,1,"[[0, 0], [0, 2, 0], [0, 1, 0], [0, 22, 4, 30, 37, 26, 6, 5, 0], [0, 32, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 20, 35, 3, 0], [0, 0], [0, 21, 19, 23, 34, 14, 16, 9, 27, 33, 7, 13, 18, 11, 31, 8, 36, 12, 10, 24, 38, 39, 15, 29, 40, 25, 17, 28, 0]]",1657,23.6159245967865
40,20,0.5,10,ortools,2,"[[0, 3, 6, 4, 26, 17, 22, 33, 10, 40, 35, 11, 32, 18, 27, 38, 30, 31, 25, 24, 37, 0], [0, 7, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 9, 0], [0, 0], [0, 13, 20, 19, 0], [0, 0], [0, 29, 12, 28, 8, 2, 0], [0, 1, 0], [0, 15, 14, 39, 36, 16, 21, 5, 34, 23, 0]]",5300,16.04781675338745
40,20,0.5,10,ortools,3,"[[0, 0], [0, 2, 0], [0, 7, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 15, 13, 24, 37, 8, 19, 17, 31, 5, 36, 23, 25, 6, 40, 21, 35, 38, 29, 32, 34, 14, 28, 27, 30, 10, 22, 39, 9, 12, 26, 16, 20, 33, 11, 0], [0, 1, 4, 0], [0, 18, 0], [0, 3, 0]]",1959,22.58561372756958
40,20,0.5,10,ortools,4,"[[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 19, 23, 17, 13, 8, 25, 10, 27, 38, 15, 3, 34, 32, 12, 20, 40, 28, 39, 6, 24, 7, 0], [0, 0], [0, 2, 29, 0], [0, 4, 5, 0], [0, 0], [0, 9, 26, 0], [0, 1, 0], [0, 35, 37, 11, 18, 21, 30, 31, 16, 33, 14, 36, 22, 0]]",2055,16.40448498725891
40,20,0.5,10,ortools,5,"[[0, 0], [0, 4, 0], [0, 0], [0, 11, 32, 3, 17, 38, 19, 20, 14, 28, 29, 26, 27, 22, 9, 12, 30, 23, 31, 18, 25, 33, 6, 5, 34, 24, 37, 36, 10, 16, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 35, 39, 21, 2, 0], [0, 7, 0], [0, 15, 13, 0], [0, 0], [0, 8, 1, 0], [0, 0]]",1862,12.775182008743286
40,20,0.5,30,milp,1,"[[0, 2, 30, 0], [0, 6, 0], [0, 8, 0], [0, 10, 0], [0, 11, 39, 5, 0], [0, 12, 0], [0, 18, 13, 17, 28, 0], [0, 19, 0], [0, 20, 21, 0], [0, 23, 0], [0, 24, 25, 7, 9, 0], [0, 26, 4, 38, 16, 0], [0, 27, 36, 0], [0, 29, 0], [0, 32, 22, 1, 14, 3, 31, 0], [0, 33, 0], [0, 34, 0], [0, 35, 15, 0], [0, 37, 0], [0, 40, 0]]",532.9999999999999,0.4481370449066162
40,20,0.5,30,milp,2,"[[0, 5, 6, 16, 0], [0, 10, 9, 0], [0, 11, 0], [0, 12, 25, 3, 0], [0, 15, 0], [0, 18, 14, 0], [0, 20, 40, 2, 0], [0, 21, 19, 8, 7, 0], [0, 22, 0], [0, 23, 0], [0, 26, 24, 0], [0, 27, 1, 0], [0, 29, 0], [0, 31, 39, 30, 28, 4, 17, 0], [0, 32, 0], [0, 33, 34, 13, 0], [0, 35, 0], [0, 36, 0], [0, 37, 0], [0, 38, 0]]",510.0,0.32901906967163086
40,20,0.5,30,milp,3,"[[0, 5, 1, 3, 20, 6, 0], [0, 7, 23, 0], [0, 9, 0], [0, 10, 0], [0, 12, 0], [0, 15, 0], [0, 16, 29, 0], [0, 17, 24, 0], [0, 21, 4, 39, 0], [0, 22, 13, 0], [0, 25, 0], [0, 26, 0], [0, 27, 11, 0], [0, 28, 0], [0, 30, 34, 18, 37, 0], [0, 31, 2, 0], [0, 32, 38, 0], [0, 33, 0], [0, 35, 8, 14, 0], [0, 36, 19, 0]]",538.0,0.38991212844848633
40,20,0.5,30,milp,4,"[[0, 2, 39, 38, 3, 0], [0, 4, 18, 0], [0, 5, 30, 0], [0, 11, 1, 0], [0, 12, 13, 0], [0, 15, 14, 21, 0], [0, 16, 0], [0, 17, 0], [0, 20, 0], [0, 22, 19, 10, 0], [0, 23, 0], [0, 26, 9, 0], [0, 27, 0], [0, 28, 0], [0, 29, 0], [0, 31, 34, 24, 0], [0, 33, 0], [0, 35, 8, 7, 6, 0], [0, 36, 25, 0], [0, 37, 40, 32, 0]]",475.0,0.3293187618255615
40,20,0.5,30,milp,5,"[[0, 4, 2, 0], [0, 7, 17, 13, 0], [0, 11, 39, 10, 0], [0, 12, 21, 9, 0], [0, 14, 0], [0, 15, 0], [0, 19, 0], [0, 20, 24, 0], [0, 22, 0], [0, 23, 0], [0, 26, 5, 16, 32, 35, 0], [0, 27, 0], [0, 28, 0], [0, 29, 18, 0], [0, 31, 1, 3, 6, 0], [0, 33, 38, 25, 0], [0, 34, 0], [0, 36, 0], [0, 37, 8, 0], [0, 40, 30, 0]]",552.9999999999789,0.4155557155609131
40,20,0.5,30,ortools,1,"[[0, 0], [0, 19, 11, 8, 18, 29, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 13, 15, 25, 22, 33, 20, 30, 5, 9, 40, 12, 38, 14, 3, 0], [0, 27, 37, 0], [0, 10, 21, 16, 17, 31, 28, 36, 0], [0, 0], [0, 1, 0], [0, 0], [0, 0], [0, 32, 2, 26, 34, 35, 24, 4, 6, 39, 23, 7, 0], [0, 0], [0, 0]]",2370,23.99780035018921
40,20,0.5,30,ortools,2,"[[0, 27, 32, 33, 22, 11, 21, 18, 10, 16, 31, 19, 29, 0], [0, 0], [0, 1, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 14, 39, 30, 26, 37, 38, 25, 8, 20, 34, 28, 9, 7, 24, 17, 23, 36, 13, 40, 3, 0], [0, 15, 12, 0], [0, 0], [0, 0], [0, 35, 2, 0], [0, 5, 6, 0], [0, 0], [0, 4, 0], [0, 0]]",5622,24.160388946533203
40,20,0.5,30,ortools,3,"[[0, 0], [0, 5, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 2, 3, 4, 0], [0, 0], [0, 1, 0], [0, 13, 0], [0, 32, 33, 9, 7, 10, 23, 17, 16, 30, 36, 25, 12, 28, 29, 15, 21, 24, 22, 35, 27, 31, 34, 38, 11, 18, 19, 26, 20, 39, 8, 0], [0, 0], [0, 37, 14, 6, 0]]",2007,23.951492071151733
40,20,0.5,30,ortools,4,"[[0, 28, 17, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 15, 36, 33, 20, 10, 25, 39, 7, 0], [0, 6, 0], [0, 5, 4, 30, 23, 35, 37, 40, 19, 0], [0, 0], [0, 18, 22, 14, 8, 2, 16, 26, 31, 9, 32, 27, 34, 38, 21, 12, 13, 29, 0], [0, 0], [0, 11, 24, 1, 3, 0], [0, 0]]",4537,17.41746497154236
40,20,0.5,30,ortools,5,"[[0, 14, 15, 37, 28, 0], [0, 0], [0, 23, 22, 34, 17, 30, 39, 20, 19, 0], [0, 2, 0], [0, 18, 0], [0, 6, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 1, 26, 0], [0, 0], [0, 12, 7, 36, 31, 40, 11, 4, 0], [0, 5, 8, 13, 10, 16, 24, 21, 29, 3, 33, 27, 9, 32, 38, 35, 25, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]",8294,20.12269687652588
40,20,0.5,50,milp,1,"[[0, 1, 10, 0], [0, 3, 35, 0], [0, 7, 2, 0], [0, 8, 0], [0, 9, 0], [0, 11, 34, 0], [0, 12, 21, 6, 0], [0, 14, 19, 22, 0], [0, 16, 27, 0], [0, 18, 0], [0, 20, 0], [0, 23, 0], [0, 24, 39, 4, 40, 5, 31, 0], [0, 25, 0], [0, 26, 15, 17, 32, 0], [0, 28, 13, 30, 0], [0, 29, 0], [0, 33, 0], [0, 36, 0], [0, 38, 37, 0]]",594.9999999999999,0.3975486755371094
40,20,0.5,50,milp,2,"[[0, 1, 13, 7, 30, 25, 0], [0, 5, 9, 0], [0, 6, 8, 32, 0], [0, 10, 0], [0, 12, 2, 0], [0, 16, 35, 0], [0, 20, 15, 21, 0], [0, 22, 0], [0, 23, 0], [0, 26, 0], [0, 27, 0], [0, 28, 24, 0], [0, 29, 0], [0, 31, 0], [0, 33, 0], [0, 34, 19, 14, 0], [0, 37, 0], [0, 38, 36, 4, 0], [0, 39, 17, 0], [0, 40, 3, 11, 18, 0]]",608.9999999999999,0.3783531188964844
40,20,0.5,50,milp,3,"[[0, 4, 0], [0, 7, 2, 9, 0], [0, 10, 0], [0, 13, 0], [0, 14, 37, 0], [0, 17, 0], [0, 18, 0], [0, 19, 0], [0, 20, 16, 33, 0], [0, 21, 0], [0, 22, 24, 0], [0, 23, 0], [0, 26, 0], [0, 27, 8, 36, 0], [0, 28, 31, 35, 0], [0, 30, 6, 12, 0], [0, 32, 0], [0, 34, 0], [0, 38, 15, 1, 25, 0], [0, 39, 11, 29, 5, 3, 0]]",517.9999999999995,0.5285177230834961
40,20,0.5,50,milp,4,"[[0, 4, 16, 17, 0], [0, 11, 7, 0], [0, 12, 5, 20, 0], [0, 13, 2, 32, 0], [0, 14, 0], [0, 15, 0], [0, 18, 1, 0], [0, 19, 30, 0], [0, 22, 9, 0], [0, 23, 8, 0], [0, 24, 34, 33, 0], [0, 25, 0], [0, 26, 0], [0, 27, 0], [0, 28, 0], [0, 29, 10, 3, 0], [0, 31, 36, 21, 0], [0, 35, 0], [0, 39, 37, 38, 0], [0, 40, 6, 0]]",542.0,0.3676910400390625
40,20,0.5,50,milp,5,"[[0, 3, 5, 0], [0, 10, 33, 0], [0, 13, 32, 0], [0, 15, 0], [0, 17, 20, 0], [0, 18, 0], [0, 19, 0], [0, 21, 0], [0, 22, 0], [0, 24, 28, 0], [0, 25, 0], [0, 27, 16, 6, 9, 8, 11, 0], [0, 29, 23, 26, 0], [0, 31, 0], [0, 34, 0], [0, 36, 35, 30, 0], [0, 37, 14, 0], [0, 38, 1, 0], [0, 39, 12, 0], [0, 40, 4, 2, 7, 0]]",480.0,0.41267871856689453
40,20,0.5,50,ortools,1,"[[0, 0], [0, 3, 13, 34, 20, 0], [0, 36, 24, 12, 21, 25, 38, 6, 39, 16, 14, 10, 8, 19, 28, 4, 35, 18, 26, 37, 2, 22, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 33, 40, 30, 0], [0, 0], [0, 5, 31, 0], [0, 0], [0, 29, 7, 1, 0], [0, 15, 27, 23, 17, 32, 0], [0, 11, 0], [0, 9, 0], [0, 0]]",3223,19.192877531051636
40,20,0.5,50,ortools,2,"[[0, 0], [0, 0], [0, 17, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 2, 0], [0, 16, 0], [0, 1, 28, 6, 27, 20, 29, 19, 13, 11, 15, 10, 39, 12, 14, 9, 0], [0, 0], [0, 0], [0, 22, 40, 34, 0], [0, 7, 8, 18, 23, 21, 24, 31, 38, 37, 30, 26, 33, 0], [0, 4, 0], [0, 36, 35, 32, 25, 0], [0, 5, 3, 0], [0, 0], [0, 0]]",3911,29.05567193031311
40,20,0.5,50,ortools,3,"[[0, 28, 30, 39, 19, 23, 10, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 7, 4, 0], [0, 0], [0, 0], [0, 15, 24, 34, 29, 17, 16, 9, 33, 25, 5, 0], [0, 0], [0, 0], [0, 0], [0, 11, 21, 26, 35, 12, 37, 22, 27, 0], [0, 38, 13, 32, 31, 6, 18, 14, 2, 0], [0, 0], [0, 20, 0], [0, 1, 3, 8, 36, 0]]",4852,19.99736213684082
40,20,0.5,50,ortools,4,"[[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 6, 19, 39, 34, 18, 14, 33, 35, 13, 5, 7, 0], [0, 0], [0, 36, 0], [0, 0], [0, 3, 0], [0, 0], [0, 16, 20, 29, 27, 10, 0], [0, 11, 12, 15, 40, 26, 24, 22, 23, 9, 25, 28, 4, 0], [0, 0], [0, 2, 8, 17, 37, 38, 32, 30, 31, 1, 21, 0]]",2508,12.079764604568481
40,20,0.5,50,ortools,5,"[[0, 0], [0, 25, 27, 19, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 18, 31, 0], [0, 0], [0, 6, 4, 22, 17, 1, 0], [0, 21, 38, 39, 24, 36, 40, 34, 29, 13, 0], [0, 0], [0, 0], [0, 9, 20, 11, 0], [0, 10, 32, 16, 37, 33, 15, 23, 3, 2, 26, 35, 30, 14, 8, 7, 28, 5, 0], [0, 12, 0], [0, 0], [0, 0]]",2167,23.527620553970337
40,20,0.25,10,milp,1,"[[0, 1, 16, 0], [0, 2, 17, 0], [0, 6, 37, 7, 0], [0, 10, 24, 4, 0], [0, 12, 21, 0], [0, 18, 0], [0, 19, 30, 13, 0], [0, 20, 0], [0, 22, 0], [0, 23, 0], [0, 25, 3, 27, 39, 15, 8, 0], [0, 26, 0], [0, 28, 0], [0, 29, 0], [0, 32, 0], [0, 34, 5, 9, 11, 0], [0, 35, 33, 14, 0], [0, 36, 0], [0, 38, 0], [0, 40, 31, 0]]",614.0,0.4276115894317627
40,20,0.25,10,milp,2,"[[0, 3, 2, 19, 1, 0], [0, 6, 0], [0, 7, 8, 0], [0, 10, 0], [0, 12, 32, 36, 24, 0], [0, 13, 0], [0, 14, 38, 0], [0, 15, 0], [0, 16, 35, 0], [0, 20, 0], [0, 21, 0], [0, 23, 17, 0], [0, 26, 0], [0, 27, 25, 29, 0], [0, 28, 9, 0], [0, 30, 5, 0], [0, 31, 0], [0, 33, 0], [0, 37, 18, 34, 11, 4, 0], [0, 39, 22, 0]]",515.9999999999999,0.36692166328430176
40,20,0.25,10,milp,3,"[[0, 2, 17, 0], [0, 4, 40, 0], [0, 5, 39, 22, 6, 33, 0], [0, 8, 0], [0, 9, 0], [0, 11, 0], [0, 12, 0], [0, 14, 7, 25, 0], [0, 15, 3, 35, 37, 0], [0, 16, 0], [0, 20, 0], [0, 21, 0], [0, 23, 34, 0], [0, 26, 0], [0, 27, 19, 0], [0, 28, 10, 0], [0, 29, 1, 24, 0], [0, 31, 30, 36, 0], [0, 32, 0], [0, 38, 18, 13, 0]]",577.0,0.49245309829711914
40,20,0.25,10,milp,4,"[[0, 4, 18, 8, 0], [0, 7, 24, 0], [0, 10, 2, 0], [0, 11, 6, 0], [0, 14, 35, 0], [0, 15, 3, 0], [0, 17, 1, 29, 30, 0], [0, 19, 0], [0, 20, 0], [0, 21, 0], [0, 23, 0], [0, 26, 25, 16, 0], [0, 27, 40, 12, 0], [0, 28, 37, 0], [0, 31, 13, 5, 22, 38, 0], [0, 32, 0], [0, 33, 0], [0, 34, 0], [0, 36, 0], [0, 39, 9, 0]]",625.9999999999999,0.4315967559814453
40,20,0.25,10,milp,5,"[[0, 2, 0], [0, 5, 37, 0], [0, 8, 28, 32, 1, 27, 11, 0], [0, 12, 0], [0, 13, 38, 9, 0], [0, 15, 0], [0, 16, 3, 7, 20, 17, 33, 0], [0, 18, 0], [0, 19, 30, 0], [0, 21, 0], [0, 23, 0], [0, 24, 10, 40, 0], [0, 25, 0], [0, 26, 0], [0, 29, 22, 14, 0], [0, 31, 0], [0, 34, 0], [0, 35, 0], [0, 36, 6, 4, 0], [0, 39, 0]]",531.9999999999999,0.4371325969696045
40,20,0.25,10,ortools,1,"[[0, 25, 34, 19, 3, 38, 12, 35, 29, 33, 14, 23, 10, 30, 27, 24, 0], [0, 1, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 28, 0], [0, 0], [0, 0], [0, 5, 39, 22, 6, 16, 15, 9, 37, 26, 2, 11, 40, 36, 21, 7, 13, 32, 17, 31, 8, 20, 4, 18, 0]]",4513,10.67209243774414
40,20,0.25,10,ortools,2,"[[0, 0], [0, 0], [0, 14, 0], [0, 0], [0, 37, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 6, 7, 33, 36, 22, 0], [0, 1, 0], [0, 0], [0, 0], [0, 0], [0, 24, 28, 29, 0], [0, 27, 25, 3, 39, 12, 18, 2, 15, 30, 32, 20, 19, 10, 23, 26, 16, 38, 35, 34, 8, 11, 13, 17, 4, 31, 21, 0], [0, 0], [0, 9, 5, 0]]",2499,17.43362593650818
40,20,0.25,10,ortools,3,"[[0, 20, 38, 14, 18, 31, 30, 28, 29, 2, 12, 25, 10, 15, 0], [0, 3, 5, 0], [0, 0], [0, 7, 9, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 6, 0], [0, 0], [0, 0], [0, 0], [0, 4, 8, 17, 11, 40, 16, 13, 36, 24, 35, 26, 27, 21, 23, 32, 19, 39, 34, 37, 22, 33, 0], [0, 1, 0], [0, 0]]",5414,19.77661442756653
40,20,0.25,10,ortools,4,"[[0, 17, 21, 10, 36, 23, 20, 7, 29, 39, 14, 32, 26, 0], [0, 2, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 15, 30, 4, 3, 34, 35, 33, 18, 25, 31, 27, 19, 6, 0], [0, 11, 24, 40, 12, 16, 13, 28, 8, 37, 5, 22, 38, 0], [0, 0], [0, 0], [0, 9, 0], [0, 0], [0, 0], [0, 0], [0, 1, 0]]",4199,16.90201497077942
40,20,0.25,10,ortools,5,"[[0, 5, 37, 12, 29, 21, 31, 2, 25, 26, 39, 19, 0], [0, 0], [0, 7, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 18, 34, 35, 0], [0, 10, 3, 23, 32, 30, 14, 36, 27, 13, 38, 11, 20, 40, 17, 6, 9, 33, 0], [0, 8, 24, 28, 16, 15, 22, 1, 0], [0, 0], [0, 4, 0]]",4055,11.153917074203491
40,20,0.25,30,milp,1,"[[0, 7, 13, 0], [0, 9, 0], [0, 10, 21, 8, 0], [0, 11, 0], [0, 14, 30, 0], [0, 15, 40, 0], [0, 16, 38, 0], [0, 18, 3, 34, 4, 0], [0, 19, 2, 6, 0], [0, 20, 39, 0], [0, 22, 17, 0], [0, 23, 24, 0], [0, 26, 0], [0, 27, 0], [0, 28, 1, 5, 12, 32, 0], [0, 29, 25, 0], [0, 31, 0], [0, 33, 35, 0], [0, 36, 0], [0, 37, 0]]",590.0,0.4192671775817871
40,20,0.25,30,milp,2,"[[0, 5, 1, 8, 0], [0, 9, 0], [0, 10, 15, 0], [0, 14, 0], [0, 16, 28, 0], [0, 18, 0], [0, 19, 0], [0, 20, 11, 39, 0], [0, 21, 7, 0], [0, 22, 17, 0], [0, 23, 6, 0], [0, 24, 27, 13, 0], [0, 25, 4, 0], [0, 26, 3, 32, 0], [0, 29, 12, 40, 2, 0], [0, 30, 34, 0], [0, 31, 0], [0, 33, 0], [0, 37, 35, 0], [0, 38, 36, 0]]",520.9999999999802,1.3509538173675537
40,20,0.25,30,milp,3,"[[0, 3, 30, 5, 7, 0], [0, 10, 2, 20, 0], [0, 13, 4, 0], [0, 14, 31, 16, 0], [0, 15, 36, 0], [0, 17, 0], [0, 18, 34, 33, 0], [0, 19, 8, 1, 9, 0], [0, 22, 21, 0], [0, 23, 0], [0, 24, 6, 0], [0, 25, 0], [0, 27, 0], [0, 28, 11, 0], [0, 29, 0], [0, 32, 0], [0, 35, 0], [0, 37, 26, 0], [0, 38, 12, 0], [0, 39, 0]]",501.0,0.3555939197540283
40,20,0.25,30,milp,4,"[[0, 1, 8, 28, 0], [0, 3, 23, 38, 0], [0, 4, 29, 30, 0], [0, 5, 9, 25, 0], [0, 10, 37, 0], [0, 11, 39, 0], [0, 12, 0], [0, 15, 2, 7, 0], [0, 16, 0], [0, 17, 20, 27, 0], [0, 18, 0], [0, 19, 0], [0, 21, 0], [0, 22, 0], [0, 24, 13, 14, 0], [0, 26, 0], [0, 31, 0], [0, 34, 0], [0, 35, 32, 6, 0], [0, 36, 33, 0]]",509.9999999999999,0.3802032470703125
40,20,0.25,30,milp,5,"[[0, 9, 36, 0], [0, 11, 4, 6, 0], [0, 12, 0], [0, 13, 0], [0, 14, 19, 8, 40, 0], [0, 16, 0], [0, 17, 25, 10, 27, 0], [0, 18, 5, 0], [0, 20, 0], [0, 23, 0], [0, 24, 39, 0], [0, 26, 0], [0, 28, 0], [0, 29, 37, 2, 22, 15, 0], [0, 30, 3, 0], [0, 31, 0], [0, 32, 21, 0], [0, 34, 7, 1, 33, 0], [0, 35, 0], [0, 38, 0]]",509.0,0.3890409469604492
40,20,0.25,30,ortools,1,"[[0, 0], [0, 5, 20, 25, 9, 27, 38, 23, 37, 11, 22, 24, 0], [0, 0], [0, 10, 0], [0, 7, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 13, 8, 4, 0], [0, 2, 31, 3, 0], [0, 14, 30, 28, 0], [0, 21, 6, 17, 34, 12, 40, 32, 39, 0], [0, 15, 16, 1, 36, 29, 33, 26, 35, 18, 19, 0], [0, 0]]",2719,17.78666353225708
40,20,0.25,30,ortools,2,"[[0, 23, 30, 5, 37, 31, 20, 16, 6, 25, 38, 1, 0], [0, 15, 0], [0, 10, 11, 0], [0, 4, 3, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 19, 22, 36, 14, 29, 21, 35, 34, 40, 26, 17, 7, 28, 39, 18, 13, 32, 9, 8, 0], [0, 0], [0, 12, 0], [0, 24, 27, 33, 0], [0, 0], [0, 2, 0], [0, 0]]",6901,17.763899564743042
40,20,0.25,30,ortools,3,"[[0, 18, 0], [0, 21, 23, 30, 34, 37, 5, 24, 2, 11, 17, 8, 20, 13, 31, 16, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 3, 22, 28, 35, 10, 39, 25, 15, 0], [0, 33, 29, 12, 0], [0, 0], [0, 1, 6, 4, 9, 27, 26, 36, 0], [0, 0], [0, 0], [0, 38, 32, 19, 14, 7, 0], [0, 0], [0, 0], [0, 0]]",4006,21.701464891433716
40,20,0.25,30,ortools,4,"[[0, 0], [0, 0], [0, 21, 7, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 9, 22, 0], [0, 4, 1, 17, 29, 30, 31, 20, 12, 11, 39, 24, 36, 32, 35, 33, 15, 23, 0], [0, 19, 10, 5, 0], [0, 0], [0, 3, 27, 37, 18, 8, 34, 13, 2, 25, 16, 38, 28, 14, 6, 26, 0], [0, 0], [0, 0]]",1688,12.661363363265991
